No_gen, Best, MQ, No_clus, max_clus, min_clus
1134,2.8816569109225934,3.1604123494481593,21,14,1
1135,2.8816569109225934,3.1604123494481593,21,14,1
1136,2.8816569109225934,3.1604123494481593,21,14,1
1137,2.8816569109225934,3.1604123494481593,21,14,1
1138,2.8816569109225934,3.1604123494481593,21,14,1
1139,2.8816569109225934,3.1604123494481593,21,14,1
1140,2.8816569109225934,3.1604123494481593,21,14,1
1141,2.8816569109225934,3.1604123494481593,21,14,1
1142,2.8816569109225934,3.1604123494481593,21,14,1
1143,2.8816569109225934,3.1604123494481593,21,14,1
1144,2.8816569109225934,3.1604123494481593,21,14,1
1145,2.8816569109225934,3.1604123494481593,21,14,1
1146,2.8816569109225934,3.1604123494481593,21,14,1
1147,2.8816569109225934,3.1604123494481593,21,14,1
1148,2.8816569109225934,3.1604123494481593,21,14,1
1149,2.8816569109225934,3.1604123494481593,21,14,1
1150,2.8816569109225934,3.1604123494481593,21,14,1
1151,2.8816569109225934,3.1604123494481593,21,14,1
1152,2.8816569109225934,3.1604123494481593,21,14,1
1153,2.8816569109225934,3.1604123494481593,21,14,1
1154,2.8816569109225934,3.1604123494481593,21,14,1
1155,2.8816569109225934,3.1604123494481593,21,14,1
1156,2.8816569109225934,3.1604123494481593,21,14,1
1157,2.8816569109225934,3.1604123494481593,21,14,1
1158,2.8816569109225934,3.1604123494481593,21,14,1
1159,2.8816569109225934,3.1604123494481593,21,14,1
1160,2.8816569109225934,3.1604123494481593,21,14,1
1161,2.8816569109225934,3.1604123494481593,21,14,1
1162,2.8816569109225934,3.1604123494481593,21,14,1
1163,2.8816569109225934,3.1604123494481593,21,14,1
1164,2.8816569109225934,3.1604123494481593,21,14,1
1165,2.8816569109225934,3.1604123494481593,21,14,1
1166,2.8816569109225934,3.1604123494481593,21,14,1
1167,2.8816569109225934,3.1604123494481593,21,14,1
1168,2.8816569109225934,3.1604123494481593,21,14,1
1169,2.8816569109225934,3.1604123494481593,21,14,1
1170,2.8816569109225934,3.1604123494481593,21,14,1
1171,2.8816569109225934,3.1604123494481593,21,14,1
1172,2.8816569109225934,3.1604123494481593,21,14,1
1173,2.8816569109225934,3.1604123494481593,21,14,1
1174,2.8816569109225934,3.1604123494481593,21,14,1
1175,2.8816569109225934,3.1604123494481593,21,14,1
1176,2.8816569109225934,3.1604123494481593,21,14,1
1177,2.8816569109225934,3.1604123494481593,21,14,1
1178,2.8816569109225934,3.1604123494481593,21,14,1
1179,2.8816569109225934,3.1604123494481593,21,14,1
1180,2.8816569109225934,3.1604123494481593,21,14,1
1181,2.8816569109225934,3.1604123494481593,21,14,1
1182,2.8816569109225934,3.1604123494481593,21,14,1
1183,2.8816569109225934,3.1604123494481593,21,14,1
1184,2.8816569109225934,3.1604123494481593,21,14,1
1185,2.8816569109225934,3.1604123494481593,21,14,1
1186,2.8816569109225934,3.1604123494481593,21,14,1
1187,2.8816569109225934,3.1604123494481593,21,14,1
1188,2.8816569109225934,3.1604123494481593,21,14,1
1189,2.8816569109225934,3.1604123494481593,21,14,1
1190,2.8816569109225934,3.1604123494481593,21,14,1
1191,2.8816569109225934,3.1604123494481593,21,14,1
1192,2.8816569109225934,3.1604123494481593,21,14,1
1193,2.8816569109225934,3.1604123494481593,21,14,1
1194,2.8816569109225934,3.1604123494481593,21,14,1
1195,2.8816569109225934,3.1604123494481593,21,14,1
1196,2.8816569109225934,3.1604123494481593,21,14,1
1197,2.8816569109225934,3.1604123494481593,21,14,1
1198,2.8816569109225934,3.1604123494481593,21,14,1
1199,2.8816569109225934,3.1604123494481593,21,14,1
1200,2.8816569109225934,3.1604123494481593,21,14,1
1201,2.8816569109225934,3.1604123494481593,21,14,1
1202,2.8816569109225934,3.1604123494481593,21,14,1
1203,2.8816569109225934,3.1604123494481593,21,14,1
1204,2.8816569109225934,3.1604123494481593,21,14,1
1205,2.8816569109225934,3.1604123494481593,21,14,1
1206,2.8816569109225934,3.1604123494481593,21,14,1
1207,2.8816569109225934,3.1604123494481593,21,14,1
1208,2.8816569109225934,3.1604123494481593,21,14,1
1209,2.8816569109225934,3.1604123494481593,21,14,1
1210,2.8816569109225934,3.1604123494481593,21,14,1
1211,2.8816569109225934,3.1604123494481593,21,14,1
1212,2.8816569109225934,3.1604123494481593,21,14,1
1213,2.8816569109225934,3.1604123494481593,21,14,1
1214,2.8816569109225934,3.1604123494481593,21,14,1
1215,2.8816569109225934,3.1604123494481593,21,14,1
1216,2.8816569109225934,3.1604123494481593,21,14,1
1217,2.8816569109225934,3.1604123494481593,21,14,1
1218,2.8816569109225934,3.1604123494481593,21,14,1
1219,2.8816569109225934,3.1604123494481593,21,14,1
1220,2.8816569109225934,3.1604123494481593,21,14,1
1221,2.8816569109225934,3.1604123494481593,21,14,1
1222,2.8816569109225934,3.1604123494481593,21,14,1
1223,2.8816569109225934,3.1604123494481593,21,14,1
1224,2.8816569109225934,3.1604123494481593,21,14,1
1225,2.8816569109225934,3.1604123494481593,21,14,1
1226,2.8816569109225934,3.1604123494481593,21,14,1
1227,2.8816569109225934,3.1604123494481593,21,14,1
1228,2.8816569109225934,3.1604123494481593,21,14,1
1229,2.8816569109225934,3.1604123494481593,21,14,1
1230,2.8816569109225934,3.1604123494481593,21,14,1
1231,2.8816569109225934,3.1604123494481593,21,14,1
1232,2.8816569109225934,3.1604123494481593,21,14,1
1233,2.8816569109225934,3.1604123494481593,21,14,1
1234,2.8816569109225934,3.1604123494481593,21,14,1
1235,2.8816569109225934,3.1604123494481593,21,14,1
1236,2.8816569109225934,3.1604123494481593,21,14,1
1237,2.8816569109225934,3.1604123494481593,21,14,1
1238,2.8816569109225934,3.1604123494481593,21,14,1
1239,2.8816569109225934,3.1604123494481593,21,14,1
1240,2.8816569109225934,3.1604123494481593,21,14,1
1241,2.8816569109225934,3.1604123494481593,21,14,1
1242,2.8816569109225934,3.1604123494481593,21,14,1
1243,2.8816569109225934,3.1604123494481593,21,14,1
1244,2.8816569109225934,3.1604123494481593,21,14,1
1245,2.8816569109225934,3.1604123494481593,21,14,1
1246,2.8816569109225934,3.1604123494481593,21,14,1
1247,2.8816569109225934,3.1604123494481593,21,14,1
1248,2.8816569109225934,3.1604123494481593,21,14,1
1249,2.8816569109225934,3.1604123494481593,21,14,1
1250,2.8816569109225934,3.1604123494481593,21,14,1
1251,2.8816569109225934,3.1604123494481593,21,14,1
1252,2.8816569109225934,3.1604123494481593,21,14,1
1253,2.8816569109225934,3.1604123494481593,21,14,1
1254,2.8816569109225934,3.1604123494481593,21,14,1
1255,2.8816569109225934,3.1604123494481593,21,14,1
1256,2.8816569109225934,3.1604123494481593,21,14,1
1257,2.8816569109225934,3.1604123494481593,21,14,1
1258,2.8816569109225934,3.1604123494481593,21,14,1
1259,2.8816569109225934,3.1604123494481593,21,14,1
1260,2.8816569109225934,3.1604123494481593,21,14,1
1261,2.8816569109225934,3.1604123494481593,21,14,1
1262,2.8816569109225934,3.1604123494481593,21,14,1
1263,2.8816569109225934,3.1604123494481593,21,14,1
1264,2.8816569109225934,3.1604123494481593,21,14,1
1265,2.8816569109225934,3.1604123494481593,21,14,1
1266,2.8816569109225934,3.1604123494481593,21,14,1
1267,2.8816569109225934,3.1604123494481593,21,14,1
1268,2.8816569109225934,3.1604123494481593,21,14,1
1269,2.8816569109225934,3.1604123494481593,21,14,1
1270,2.8816569109225934,3.1604123494481593,21,14,1
1271,2.8816569109225934,3.1604123494481593,21,14,1
1272,2.8816569109225934,3.1604123494481593,21,14,1
1273,2.8816569109225934,3.1604123494481593,21,14,1
1274,2.8816569109225934,3.1604123494481593,21,14,1
1275,2.8816569109225934,3.1604123494481593,21,14,1
1276,2.8816569109225934,3.1604123494481593,21,14,1
1277,2.8816569109225934,3.1604123494481593,21,14,1
1278,2.8816569109225934,3.1604123494481593,21,14,1
1279,2.8816569109225934,3.1604123494481593,21,14,1
1280,2.8816569109225934,3.1604123494481593,21,14,1
1281,2.8816569109225934,3.1604123494481593,21,14,1
1282,2.8816569109225934,3.1604123494481593,21,14,1
1283,2.8816569109225934,3.1604123494481593,21,14,1
1284,2.8816569109225934,3.1604123494481593,21,14,1
1285,2.8816569109225934,3.1604123494481593,21,14,1
1286,2.8816569109225934,3.1604123494481593,21,14,1
1287,2.8816569109225934,3.1604123494481593,21,14,1
1288,2.8816569109225934,3.1604123494481593,21,14,1
1289,2.8816569109225934,3.1604123494481593,21,14,1
1290,2.8816569109225934,3.1604123494481593,21,14,1
1291,2.8816569109225934,3.1604123494481593,21,14,1
1292,2.8816569109225934,3.1604123494481593,21,14,1
1293,2.8816569109225934,3.1604123494481593,21,14,1
1294,2.8816569109225934,3.1604123494481593,21,14,1
1295,2.8816569109225934,3.1604123494481593,21,14,1
1296,2.8816569109225934,3.1604123494481593,21,14,1
1297,2.8816569109225934,3.1604123494481593,21,14,1
1298,2.8816569109225934,3.1604123494481593,21,14,1
1299,2.8816569109225934,3.1604123494481593,21,14,1
1300,2.8816569109225934,3.1604123494481593,21,14,1
1301,2.8816569109225934,3.1604123494481593,21,14,1
1302,2.8816569109225934,3.1604123494481593,21,14,1
1303,2.8816569109225934,3.1604123494481593,21,14,1
1304,2.8816569109225934,3.1604123494481593,21,14,1
1305,2.8816569109225934,3.1604123494481593,21,14,1
1306,2.8816569109225934,3.1604123494481593,21,14,1
1307,2.8816569109225934,3.1604123494481593,21,14,1
1308,2.8816569109225934,3.1604123494481593,21,14,1
1309,2.8816569109225934,3.1604123494481593,21,14,1
1310,2.8816569109225934,3.1604123494481593,21,14,1
1311,2.8816569109225934,3.1604123494481593,21,14,1
1312,2.8816569109225934,3.1604123494481593,21,14,1
1313,2.8816569109225934,3.1604123494481593,21,14,1
1314,2.8816569109225934,3.1604123494481593,21,14,1
1315,2.8816569109225934,3.1604123494481593,21,14,1
1316,2.8816569109225934,3.1604123494481593,21,14,1
1317,2.8816569109225934,3.1604123494481593,21,14,1
1318,2.8816569109225934,3.1604123494481593,21,14,1
1319,2.8816569109225934,3.1604123494481593,21,14,1
1320,2.8816569109225934,3.1604123494481593,21,14,1
1321,2.8816569109225934,3.1604123494481593,21,14,1
1322,2.8816569109225934,3.1604123494481593,21,14,1
1323,2.8816569109225934,3.1604123494481593,21,14,1
1324,2.8816569109225934,3.1604123494481593,21,14,1
1325,2.8816569109225934,3.1604123494481593,21,14,1
1326,2.8816569109225934,3.1604123494481593,21,14,1
1327,2.8816569109225934,3.1604123494481593,21,14,1
1328,2.8816569109225934,3.1604123494481593,21,14,1
1329,2.8816569109225934,3.1604123494481593,21,14,1
1330,2.8816569109225934,3.1604123494481593,21,14,1
1331,2.8816569109225934,3.1604123494481593,21,14,1
1332,2.8816569109225934,3.1604123494481593,21,14,1
1333,2.8816569109225934,3.1604123494481593,21,14,1
1334,2.8816569109225934,3.1604123494481593,21,14,1
1335,2.8816569109225934,3.1604123494481593,21,14,1
1336,2.8816569109225934,3.1604123494481593,21,14,1
1337,2.8816569109225934,3.1604123494481593,21,14,1
1338,2.8816569109225934,3.1604123494481593,21,14,1
1339,2.8816569109225934,3.1604123494481593,21,14,1
1340,2.8816569109225934,3.1604123494481593,21,14,1
1341,2.8816569109225934,3.1604123494481593,21,14,1
1342,2.8816569109225934,3.1604123494481593,21,14,1
1343,2.8816569109225934,3.1604123494481593,21,14,1
1344,2.8816569109225934,3.1604123494481593,21,14,1
1345,2.8816569109225934,3.1604123494481593,21,14,1
1346,2.8816569109225934,3.1604123494481593,21,14,1
1347,2.8816569109225934,3.1604123494481593,21,14,1
1348,2.8816569109225934,3.1604123494481593,21,14,1
1349,2.8816569109225934,3.1604123494481593,21,14,1
1350,2.8816569109225934,3.1604123494481593,21,14,1
1351,2.8816569109225934,3.1604123494481593,21,14,1
1352,2.8816569109225934,3.1604123494481593,21,14,1
1353,2.8816569109225934,3.1604123494481593,21,14,1
1354,2.8816569109225934,3.1604123494481593,21,14,1
1355,2.8816569109225934,3.1604123494481593,21,14,1
1356,3.044907480218772,3.336362420843682,24,7,1
1357,3.044907480218772,3.336362420843682,24,7,1
1358,3.044907480218772,3.336362420843682,24,7,1
1359,3.044907480218772,3.336362420843682,24,7,1
1360,3.044907480218772,3.336362420843682,24,7,1
1361,3.044907480218772,3.336362420843682,24,7,1
1362,3.044907480218772,3.336362420843682,24,7,1
1363,3.044907480218772,3.336362420843682,24,7,1
1364,3.044907480218772,3.336362420843682,24,7,1
1365,3.044907480218772,3.336362420843682,24,7,1
1366,3.044907480218772,3.336362420843682,24,7,1
1367,3.044907480218772,3.336362420843682,24,7,1
1368,3.044907480218772,3.336362420843682,24,7,1
1369,3.044907480218772,3.336362420843682,24,7,1
1370,3.044907480218772,3.336362420843682,24,7,1
1371,3.044907480218772,3.336362420843682,24,7,1
1372,3.044907480218772,3.336362420843682,24,7,1
1373,3.044907480218772,3.336362420843682,24,7,1
1374,3.044907480218772,3.336362420843682,24,7,1
1375,3.044907480218772,3.336362420843682,24,7,1
1376,3.044907480218772,3.336362420843682,24,7,1
1377,3.044907480218772,3.336362420843682,24,7,1
1378,3.044907480218772,3.336362420843682,24,7,1
1379,3.044907480218772,3.336362420843682,24,7,1
1380,3.044907480218772,3.336362420843682,24,7,1
1381,3.044907480218772,3.336362420843682,24,7,1
1382,3.044907480218772,3.336362420843682,24,7,1
1383,3.044907480218772,3.336362420843682,24,7,1
1384,3.044907480218772,3.336362420843682,24,7,1
1385,3.044907480218772,3.336362420843682,24,7,1
1386,3.044907480218772,3.336362420843682,24,7,1
1387,3.044907480218772,3.336362420843682,24,7,1
1388,3.044907480218772,3.336362420843682,24,7,1
1389,3.044907480218772,3.336362420843682,24,7,1
1390,3.044907480218772,3.336362420843682,24,7,1
1391,3.044907480218772,3.336362420843682,24,7,1
1392,3.044907480218772,3.336362420843682,24,7,1
1393,3.044907480218772,3.336362420843682,24,7,1
1394,3.044907480218772,3.336362420843682,24,7,1
1395,3.044907480218772,3.336362420843682,24,7,1
1396,3.044907480218772,3.336362420843682,24,7,1
1397,3.044907480218772,3.336362420843682,24,7,1
1398,3.044907480218772,3.336362420843682,24,7,1
1399,3.044907480218772,3.336362420843682,24,7,1
1400,3.044907480218772,3.336362420843682,24,7,1
1401,3.044907480218772,3.336362420843682,24,7,1
1402,3.044907480218772,3.336362420843682,24,7,1
1403,3.044907480218772,3.336362420843682,24,7,1
1404,3.044907480218772,3.336362420843682,24,7,1
1405,3.044907480218772,3.336362420843682,24,7,1
1406,3.044907480218772,3.336362420843682,24,7,1
1407,3.044907480218772,3.336362420843682,24,7,1
1408,3.044907480218772,3.336362420843682,24,7,1
1409,3.044907480218772,3.336362420843682,24,7,1
1410,3.044907480218772,3.336362420843682,24,7,1
1411,3.044907480218772,3.336362420843682,24,7,1
1412,3.044907480218772,3.336362420843682,24,7,1
1413,3.044907480218772,3.336362420843682,24,7,1
1414,3.044907480218772,3.336362420843682,24,7,1
1415,3.044907480218772,3.336362420843682,24,7,1
1416,3.044907480218772,3.336362420843682,24,7,1
1417,3.044907480218772,3.336362420843682,24,7,1
1418,3.044907480218772,3.336362420843682,24,7,1
1419,3.044907480218772,3.336362420843682,24,7,1
1420,3.044907480218772,3.336362420843682,24,7,1
1421,3.044907480218772,3.336362420843682,24,7,1
1422,3.044907480218772,3.336362420843682,24,7,1
1423,3.044907480218772,3.336362420843682,24,7,1
1424,3.044907480218772,3.336362420843682,24,7,1
1425,3.044907480218772,3.336362420843682,24,7,1
1426,3.044907480218772,3.336362420843682,24,7,1
1427,3.044907480218772,3.336362420843682,24,7,1
1428,3.044907480218772,3.336362420843682,24,7,1
1429,3.044907480218772,3.336362420843682,24,7,1
1430,3.044907480218772,3.336362420843682,24,7,1
1431,3.044907480218772,3.336362420843682,24,7,1
1432,3.044907480218772,3.336362420843682,24,7,1
1433,3.044907480218772,3.336362420843682,24,7,1
1434,3.044907480218772,3.336362420843682,24,7,1
1435,3.044907480218772,3.336362420843682,24,7,1
1436,3.044907480218772,3.336362420843682,24,7,1
1437,3.044907480218772,3.336362420843682,24,7,1
1438,3.044907480218772,3.336362420843682,24,7,1
1439,3.044907480218772,3.336362420843682,24,7,1
1440,3.044907480218772,3.336362420843682,24,7,1
1441,3.044907480218772,3.336362420843682,24,7,1
1442,3.044907480218772,3.336362420843682,24,7,1
1443,3.044907480218772,3.336362420843682,24,7,1
1444,3.044907480218772,3.336362420843682,24,7,1
1445,3.044907480218772,3.336362420843682,24,7,1
1446,3.044907480218772,3.336362420843682,24,7,1
1447,3.044907480218772,3.336362420843682,24,7,1
1448,3.044907480218772,3.336362420843682,24,7,1
1449,3.044907480218772,3.336362420843682,24,7,1
1450,3.044907480218772,3.336362420843682,24,7,1
1451,3.044907480218772,3.336362420843682,24,7,1
1452,3.044907480218772,3.336362420843682,24,7,1
1453,3.044907480218772,3.336362420843682,24,7,1
1454,3.044907480218772,3.336362420843682,24,7,1
1455,3.044907480218772,3.336362420843682,24,7,1
1456,3.044907480218772,3.336362420843682,24,7,1
1457,3.044907480218772,3.336362420843682,24,7,1
1458,3.044907480218772,3.336362420843682,24,7,1
1459,3.044907480218772,3.336362420843682,24,7,1
1460,3.044907480218772,3.336362420843682,24,7,1
1461,3.044907480218772,3.336362420843682,24,7,1
1462,3.044907480218772,3.336362420843682,24,7,1
1463,3.044907480218772,3.336362420843682,24,7,1
1464,3.044907480218772,3.336362420843682,24,7,1
1465,3.044907480218772,3.336362420843682,24,7,1
1466,3.044907480218772,3.336362420843682,24,7,1
1467,3.044907480218772,3.336362420843682,24,7,1
1468,3.044907480218772,3.336362420843682,24,7,1
1469,3.044907480218772,3.336362420843682,24,7,1
1470,3.044907480218772,3.336362420843682,24,7,1
1471,3.044907480218772,3.336362420843682,24,7,1
1472,3.044907480218772,3.336362420843682,24,7,1
1473,3.044907480218772,3.336362420843682,24,7,1
1474,3.044907480218772,3.336362420843682,24,7,1
1475,3.044907480218772,3.336362420843682,24,7,1
1476,3.044907480218772,3.336362420843682,24,7,1
1477,3.044907480218772,3.336362420843682,24,7,1
1478,3.044907480218772,3.336362420843682,24,7,1
1479,3.044907480218772,3.336362420843682,24,7,1
1480,3.044907480218772,3.336362420843682,24,7,1
1481,3.044907480218772,3.336362420843682,24,7,1
1482,3.044907480218772,3.336362420843682,24,7,1
1483,3.044907480218772,3.336362420843682,24,7,1
1484,3.044907480218772,3.336362420843682,24,7,1
1485,3.044907480218772,3.336362420843682,24,7,1
1486,3.044907480218772,3.336362420843682,24,7,1
1487,3.044907480218772,3.336362420843682,24,7,1
1488,3.044907480218772,3.336362420843682,24,7,1
1489,3.044907480218772,3.336362420843682,24,7,1
1490,3.044907480218772,3.336362420843682,24,7,1
1491,3.044907480218772,3.336362420843682,24,7,1
1492,3.044907480218772,3.336362420843682,24,7,1
1493,3.044907480218772,3.336362420843682,24,7,1
1494,3.044907480218772,3.336362420843682,24,7,1
1495,3.044907480218772,3.336362420843682,24,7,1
1496,3.044907480218772,3.336362420843682,24,7,1
1497,3.044907480218772,3.336362420843682,24,7,1
1498,3.044907480218772,3.336362420843682,24,7,1
1499,3.044907480218772,3.336362420843682,24,7,1
1500,3.044907480218772,3.336362420843682,24,7,1
1501,3.044907480218772,3.336362420843682,24,7,1
1502,3.044907480218772,3.336362420843682,24,7,1
1503,3.044907480218772,3.336362420843682,24,7,1
1504,3.044907480218772,3.336362420843682,24,7,1
1505,3.044907480218772,3.336362420843682,24,7,1
1506,3.044907480218772,3.336362420843682,24,7,1
1507,3.044907480218772,3.336362420843682,24,7,1
1508,3.044907480218772,3.336362420843682,24,7,1
1509,3.044907480218772,3.336362420843682,24,7,1
1510,3.044907480218772,3.336362420843682,24,7,1
1511,3.044907480218772,3.336362420843682,24,7,1
1512,3.044907480218772,3.336362420843682,24,7,1
1513,3.044907480218772,3.336362420843682,24,7,1
1514,3.044907480218772,3.336362420843682,24,7,1
1515,3.044907480218772,3.336362420843682,24,7,1
1516,3.044907480218772,3.336362420843682,24,7,1
1517,3.044907480218772,3.336362420843682,24,7,1
1518,3.044907480218772,3.336362420843682,24,7,1
1519,3.044907480218772,3.336362420843682,24,7,1
1520,3.044907480218772,3.336362420843682,24,7,1
1521,3.044907480218772,3.336362420843682,24,7,1
1522,3.044907480218772,3.336362420843682,24,7,1
1523,3.044907480218772,3.336362420843682,24,7,1
1524,3.044907480218772,3.336362420843682,24,7,1
1525,3.044907480218772,3.336362420843682,24,7,1
1526,3.044907480218772,3.336362420843682,24,7,1
1527,3.044907480218772,3.336362420843682,24,7,1
1528,3.044907480218772,3.336362420843682,24,7,1
1529,3.044907480218772,3.336362420843682,24,7,1
1530,3.044907480218772,3.336362420843682,24,7,1
1531,3.044907480218772,3.336362420843682,24,7,1
1532,3.044907480218772,3.336362420843682,24,7,1
1533,3.044907480218772,3.336362420843682,24,7,1
1534,3.044907480218772,3.336362420843682,24,7,1
1535,3.044907480218772,3.336362420843682,24,7,1
1536,3.044907480218772,3.336362420843682,24,7,1
1537,3.044907480218772,3.336362420843682,24,7,1
1538,3.044907480218772,3.336362420843682,24,7,1
1539,3.044907480218772,3.336362420843682,24,7,1
1540,3.044907480218772,3.336362420843682,24,7,1
1541,3.044907480218772,3.336362420843682,24,7,1
1542,3.044907480218772,3.336362420843682,24,7,1
1543,3.044907480218772,3.336362420843682,24,7,1
1544,3.044907480218772,3.336362420843682,24,7,1
1545,3.044907480218772,3.336362420843682,24,7,1
1546,3.044907480218772,3.336362420843682,24,7,1
1547,3.044907480218772,3.336362420843682,24,7,1
1548,3.044907480218772,3.336362420843682,24,7,1
1549,3.044907480218772,3.336362420843682,24,7,1
1550,3.044907480218772,3.336362420843682,24,7,1
1551,3.044907480218772,3.336362420843682,24,7,1
1552,3.044907480218772,3.336362420843682,24,7,1
1553,3.044907480218772,3.336362420843682,24,7,1
1554,3.044907480218772,3.336362420843682,24,7,1
1555,3.044907480218772,3.336362420843682,24,7,1
1556,3.044907480218772,3.336362420843682,24,7,1
1557,3.044907480218772,3.336362420843682,24,7,1
1558,3.044907480218772,3.336362420843682,24,7,1
1559,3.044907480218772,3.336362420843682,24,7,1
1560,3.044907480218772,3.336362420843682,24,7,1
1561,3.044907480218772,3.336362420843682,24,7,1
1562,3.044907480218772,3.336362420843682,24,7,1
1563,3.044907480218772,3.336362420843682,24,7,1
1564,3.044907480218772,3.336362420843682,24,7,1
1565,3.044907480218772,3.336362420843682,24,7,1
1566,3.044907480218772,3.336362420843682,24,7,1
1567,3.044907480218772,3.336362420843682,24,7,1
1568,3.044907480218772,3.336362420843682,24,7,1
1569,3.044907480218772,3.336362420843682,24,7,1
1570,3.044907480218772,3.336362420843682,24,7,1
1571,3.044907480218772,3.336362420843682,24,7,1
1572,3.044907480218772,3.336362420843682,24,7,1
1573,3.044907480218772,3.336362420843682,24,7,1
1574,3.044907480218772,3.336362420843682,24,7,1
1575,3.044907480218772,3.336362420843682,24,7,1
1576,3.044907480218772,3.336362420843682,24,7,1
1577,3.044907480218772,3.336362420843682,24,7,1
1578,3.044907480218772,3.336362420843682,24,7,1
1579,3.044907480218772,3.336362420843682,24,7,1
1580,3.044907480218772,3.336362420843682,24,7,1
1581,3.044907480218772,3.336362420843682,24,7,1
1582,3.044907480218772,3.336362420843682,24,7,1
1583,3.044907480218772,3.336362420843682,24,7,1
1584,3.044907480218772,3.336362420843682,24,7,1
1585,3.044907480218772,3.336362420843682,24,7,1
1586,3.044907480218772,3.336362420843682,24,7,1
1587,3.044907480218772,3.336362420843682,24,7,1
1588,3.044907480218772,3.336362420843682,24,7,1
1589,3.044907480218772,3.336362420843682,24,7,1
1590,3.044907480218772,3.336362420843682,24,7,1
1591,3.044907480218772,3.336362420843682,24,7,1
1592,3.044907480218772,3.336362420843682,24,7,1
1593,3.044907480218772,3.336362420843682,24,7,1
1594,3.044907480218772,3.336362420843682,24,7,1
1595,3.044907480218772,3.336362420843682,24,7,1
1596,3.044907480218772,3.336362420843682,24,7,1
1597,3.044907480218772,3.336362420843682,24,7,1
1598,3.044907480218772,3.336362420843682,24,7,1
1599,3.044907480218772,3.336362420843682,24,7,1
1600,3.044907480218772,3.336362420843682,24,7,1
1601,3.044907480218772,3.336362420843682,24,7,1
1602,3.044907480218772,3.336362420843682,24,7,1
1603,3.044907480218772,3.336362420843682,24,7,1
1604,3.044907480218772,3.336362420843682,24,7,1
1605,3.044907480218772,3.336362420843682,24,7,1
1606,3.044907480218772,3.336362420843682,24,7,1
1607,3.044907480218772,3.336362420843682,24,7,1
1608,3.044907480218772,3.336362420843682,24,7,1
1609,3.044907480218772,3.336362420843682,24,7,1
1610,3.044907480218772,3.336362420843682,24,7,1
1611,3.044907480218772,3.336362420843682,24,7,1
1612,3.044907480218772,3.336362420843682,24,7,1
1613,3.044907480218772,3.336362420843682,24,7,1
1614,3.044907480218772,3.336362420843682,24,7,1
1615,3.044907480218772,3.336362420843682,24,7,1
1616,3.044907480218772,3.336362420843682,24,7,1
1617,3.044907480218772,3.336362420843682,24,7,1
1618,3.044907480218772,3.336362420843682,24,7,1
1619,3.044907480218772,3.336362420843682,24,7,1
1620,3.044907480218772,3.336362420843682,24,7,1
1621,3.044907480218772,3.336362420843682,24,7,1
1622,3.044907480218772,3.336362420843682,24,7,1
1623,3.044907480218772,3.336362420843682,24,7,1
1624,3.044907480218772,3.336362420843682,24,7,1
1625,3.044907480218772,3.336362420843682,24,7,1
1626,3.044907480218772,3.336362420843682,24,7,1
1627,3.044907480218772,3.336362420843682,24,7,1
1628,3.044907480218772,3.336362420843682,24,7,1
1629,3.044907480218772,3.336362420843682,24,7,1
1630,3.044907480218772,3.336362420843682,24,7,1
1631,3.044907480218772,3.336362420843682,24,7,1
1632,3.044907480218772,3.336362420843682,24,7,1
1633,3.044907480218772,3.336362420843682,24,7,1
1634,3.044907480218772,3.336362420843682,24,7,1
1635,3.044907480218772,3.336362420843682,24,7,1
1636,3.044907480218772,3.336362420843682,24,7,1
1637,3.044907480218772,3.336362420843682,24,7,1
1638,3.044907480218772,3.336362420843682,24,7,1
1639,3.044907480218772,3.336362420843682,24,7,1
1640,3.044907480218772,3.336362420843682,24,7,1
1641,3.044907480218772,3.336362420843682,24,7,1
1642,3.044907480218772,3.336362420843682,24,7,1
1643,3.044907480218772,3.336362420843682,24,7,1
1644,3.044907480218772,3.336362420843682,24,7,1
1645,3.044907480218772,3.336362420843682,24,7,1
1646,3.044907480218772,3.336362420843682,24,7,1
1647,3.044907480218772,3.336362420843682,24,7,1
1648,3.044907480218772,3.336362420843682,24,7,1
1649,3.044907480218772,3.336362420843682,24,7,1
1650,3.044907480218772,3.336362420843682,24,7,1
1651,3.044907480218772,3.336362420843682,24,7,1
1652,3.044907480218772,3.336362420843682,24,7,1
1653,3.044907480218772,3.336362420843682,24,7,1
1654,3.044907480218772,3.336362420843682,24,7,1
1655,3.044907480218772,3.336362420843682,24,7,1
1656,3.044907480218772,3.336362420843682,24,7,1
1657,3.044907480218772,3.336362420843682,24,7,1
1658,3.044907480218772,3.336362420843682,24,7,1
1659,3.044907480218772,3.336362420843682,24,7,1
1660,3.044907480218772,3.336362420843682,24,7,1
1661,3.044907480218772,3.336362420843682,24,7,1
1662,3.044907480218772,3.336362420843682,24,7,1
1663,3.044907480218772,3.336362420843682,24,7,1
1664,3.044907480218772,3.336362420843682,24,7,1
1665,3.044907480218772,3.336362420843682,24,7,1
1666,3.044907480218772,3.336362420843682,24,7,1
1667,3.044907480218772,3.336362420843682,24,7,1
1668,3.044907480218772,3.336362420843682,24,7,1
1669,3.044907480218772,3.336362420843682,24,7,1
1670,3.044907480218772,3.336362420843682,24,7,1
1671,3.044907480218772,3.336362420843682,24,7,1
1672,3.044907480218772,3.336362420843682,24,7,1
1673,3.044907480218772,3.336362420843682,24,7,1
1674,3.044907480218772,3.336362420843682,24,7,1
