No_gen, Best, MQ, No_clus, max_clus, min_clus
249,2.0584373907929834,2.134193046020849,8,8,2
250,2.0584373907929834,2.134193046020849,8,8,2
251,2.0584373907929834,2.134193046020849,8,8,2
252,2.0584373907929834,2.134193046020849,8,8,2
253,2.0584373907929834,2.134193046020849,8,8,2
254,2.0584373907929834,2.134193046020849,8,8,2
255,2.0584373907929834,2.134193046020849,8,8,2
256,2.0584373907929834,2.134193046020849,8,8,2
257,2.0584373907929834,2.134193046020849,8,8,2
258,2.0584373907929834,2.134193046020849,8,8,2
259,2.0584373907929834,2.134193046020849,8,8,2
260,2.0584373907929834,2.134193046020849,8,8,2
261,2.0584373907929834,2.134193046020849,8,8,2
262,2.0584373907929834,2.134193046020849,8,8,2
263,2.0584373907929834,2.134193046020849,8,8,2
264,2.0584373907929834,2.134193046020849,8,8,2
265,2.0584373907929834,2.134193046020849,8,8,2
266,2.0584373907929834,2.134193046020849,8,8,2
267,2.0584373907929834,2.134193046020849,8,8,2
268,2.0584373907929834,2.134193046020849,8,8,2
269,2.0584373907929834,2.134193046020849,8,8,2
270,2.0584373907929834,2.134193046020849,8,8,2
271,2.0584373907929834,2.134193046020849,8,8,2
272,2.0584373907929834,2.134193046020849,8,8,2
273,2.0584373907929834,2.134193046020849,8,8,2
274,2.0584373907929834,2.134193046020849,8,8,2
275,2.0584373907929834,2.134193046020849,8,8,2
276,2.0584373907929834,2.134193046020849,8,8,2
277,2.0584373907929834,2.134193046020849,8,8,2
278,2.0584373907929834,2.134193046020849,8,8,2
279,2.0584373907929834,2.134193046020849,8,8,2
280,2.0584373907929834,2.134193046020849,8,8,2
281,2.0584373907929834,2.134193046020849,8,8,2
282,2.0584373907929834,2.134193046020849,8,8,2
283,2.0584373907929834,2.134193046020849,8,8,2
284,2.0584373907929834,2.134193046020849,8,8,2
285,2.0584373907929834,2.134193046020849,8,8,2
286,2.0584373907929834,2.134193046020849,8,8,2
287,2.0584373907929834,2.134193046020849,8,8,2
288,2.0584373907929834,2.134193046020849,8,8,2
289,2.0584373907929834,2.134193046020849,8,8,2
290,2.0584373907929834,2.134193046020849,8,8,2
291,2.0584373907929834,2.134193046020849,8,8,2
292,2.0584373907929834,2.134193046020849,8,8,2
293,2.0584373907929834,2.134193046020849,8,8,2
294,2.0584373907929834,2.134193046020849,8,8,2
295,2.0584373907929834,2.134193046020849,8,8,2
296,2.0584373907929834,2.134193046020849,8,8,2
297,2.0584373907929834,2.134193046020849,8,8,2
298,2.0584373907929834,2.134193046020849,8,8,2
299,2.0584373907929834,2.134193046020849,8,8,2
300,2.0584373907929834,2.134193046020849,8,8,2
301,2.0584373907929834,2.134193046020849,8,8,2
302,2.0584373907929834,2.134193046020849,8,8,2
303,2.0584373907929834,2.134193046020849,8,8,2
304,2.0584373907929834,2.134193046020849,8,8,2
305,2.0584373907929834,2.134193046020849,8,8,2
306,2.0584373907929834,2.134193046020849,8,8,2
307,2.0584373907929834,2.134193046020849,8,8,2
308,2.0584373907929834,2.134193046020849,8,8,2
309,2.0584373907929834,2.134193046020849,8,8,2
310,2.0584373907929834,2.134193046020849,8,8,2
311,2.0584373907929834,2.134193046020849,8,8,2
312,2.0584373907929834,2.134193046020849,8,8,2
313,2.0584373907929834,2.134193046020849,8,8,2
314,2.0584373907929834,2.134193046020849,8,8,2
315,2.0584373907929834,2.134193046020849,8,8,2
316,2.0584373907929834,2.134193046020849,8,8,2
317,2.0584373907929834,2.134193046020849,8,8,2
318,2.0584373907929834,2.134193046020849,8,8,2
319,2.0584373907929834,2.134193046020849,8,8,2
320,2.0584373907929834,2.134193046020849,8,8,2
321,2.0584373907929834,2.134193046020849,8,8,2
322,2.0584373907929834,2.134193046020849,8,8,2
323,2.0584373907929834,2.134193046020849,8,8,2
324,2.0584373907929834,2.134193046020849,8,8,2
325,2.0584373907929834,2.134193046020849,8,8,2
326,2.0584373907929834,2.134193046020849,8,8,2
327,2.0584373907929834,2.134193046020849,8,8,2
328,2.0584373907929834,2.134193046020849,8,8,2
329,2.0584373907929834,2.134193046020849,8,8,2
330,2.0584373907929834,2.134193046020849,8,8,2
331,2.0584373907929834,2.134193046020849,8,8,2
332,2.0584373907929834,2.134193046020849,8,8,2
333,2.0584373907929834,2.134193046020849,8,8,2
334,2.0584373907929834,2.134193046020849,8,8,2
335,2.0584373907929834,2.134193046020849,8,8,2
336,2.0584373907929834,2.134193046020849,8,8,2
337,2.0584373907929834,2.134193046020849,8,8,2
338,2.0584373907929834,2.134193046020849,8,8,2
339,2.0584373907929834,2.134193046020849,8,8,2
340,2.0584373907929834,2.134193046020849,8,8,2
341,2.0584373907929834,2.134193046020849,8,8,2
342,2.0584373907929834,2.134193046020849,8,8,2
343,2.0584373907929834,2.134193046020849,8,8,2
344,2.0584373907929834,2.134193046020849,8,8,2
345,2.0584373907929834,2.134193046020849,8,8,2
346,2.0584373907929834,2.134193046020849,8,8,2
347,2.0584373907929834,2.134193046020849,8,8,2
348,2.0584373907929834,2.134193046020849,8,8,2
349,2.0584373907929834,2.134193046020849,8,8,2
350,2.0584373907929834,2.134193046020849,8,8,2
351,2.0584373907929834,2.134193046020849,8,8,2
352,2.0584373907929834,2.134193046020849,8,8,2
353,2.0584373907929834,2.134193046020849,8,8,2
354,2.0584373907929834,2.134193046020849,8,8,2
355,2.0584373907929834,2.134193046020849,8,8,2
356,2.0584373907929834,2.134193046020849,8,8,2
357,2.0584373907929834,2.134193046020849,8,8,2
358,2.0584373907929834,2.134193046020849,8,8,2
359,2.0584373907929834,2.134193046020849,8,8,2
360,2.0584373907929834,2.134193046020849,8,8,2
361,2.0584373907929834,2.134193046020849,8,8,2
362,2.0584373907929834,2.134193046020849,8,8,2
363,2.0584373907929834,2.134193046020849,8,8,2
364,2.0584373907929834,2.134193046020849,8,8,2
365,2.0584373907929834,2.134193046020849,8,8,2
366,2.0584373907929834,2.134193046020849,8,8,2
367,2.0584373907929834,2.134193046020849,8,8,2
368,2.0584373907929834,2.134193046020849,8,8,2
369,2.0584373907929834,2.134193046020849,8,8,2
370,2.0584373907929834,2.134193046020849,8,8,2
371,2.0584373907929834,2.134193046020849,8,8,2
372,2.0584373907929834,2.134193046020849,8,8,2
373,2.0584373907929834,2.134193046020849,8,8,2
374,2.0584373907929834,2.134193046020849,8,8,2
375,2.0584373907929834,2.134193046020849,8,8,2
376,2.0584373907929834,2.134193046020849,8,8,2
377,2.0584373907929834,2.134193046020849,8,8,2
378,2.0584373907929834,2.134193046020849,8,8,2
379,2.0584373907929834,2.134193046020849,8,8,2
380,2.0584373907929834,2.134193046020849,8,8,2
381,2.0584373907929834,2.134193046020849,8,8,2
382,2.0584373907929834,2.134193046020849,8,8,2
383,2.0584373907929834,2.134193046020849,8,8,2
384,2.0584373907929834,2.134193046020849,8,8,2
385,2.0584373907929834,2.134193046020849,8,8,2
386,2.0584373907929834,2.134193046020849,8,8,2
387,2.0584373907929834,2.134193046020849,8,8,2
388,2.0584373907929834,2.134193046020849,8,8,2
389,2.0584373907929834,2.134193046020849,8,8,2
390,2.0584373907929834,2.134193046020849,8,8,2
391,2.0584373907929834,2.134193046020849,8,8,2
392,2.0584373907929834,2.134193046020849,8,8,2
393,2.0584373907929834,2.134193046020849,8,8,2
394,2.0584373907929834,2.134193046020849,8,8,2
395,2.0584373907929834,2.134193046020849,8,8,2
396,2.0584373907929834,2.134193046020849,8,8,2
397,2.0584373907929834,2.134193046020849,8,8,2
398,2.0584373907929834,2.134193046020849,8,8,2
399,2.0584373907929834,2.134193046020849,8,8,2
400,2.0584373907929834,2.134193046020849,8,8,2
401,2.0584373907929834,2.134193046020849,8,8,2
402,2.0584373907929834,2.134193046020849,8,8,2
403,2.0584373907929834,2.134193046020849,8,8,2
404,2.0584373907929834,2.134193046020849,8,8,2
405,2.0584373907929834,2.134193046020849,8,8,2
406,2.0584373907929834,2.134193046020849,8,8,2
407,2.0584373907929834,2.134193046020849,8,8,2
408,2.0584373907929834,2.134193046020849,8,8,2
409,2.0584373907929834,2.134193046020849,8,8,2
410,2.0584373907929834,2.134193046020849,8,8,2
411,2.0584373907929834,2.134193046020849,8,8,2
412,2.0584373907929834,2.134193046020849,8,8,2
413,2.0584373907929834,2.134193046020849,8,8,2
414,2.0584373907929834,2.134193046020849,8,8,2
415,2.0584373907929834,2.134193046020849,8,8,2
416,2.0584373907929834,2.134193046020849,8,8,2
417,2.0584373907929834,2.134193046020849,8,8,2
418,2.0584373907929834,2.134193046020849,8,8,2
419,2.0584373907929834,2.134193046020849,8,8,2
420,2.0584373907929834,2.134193046020849,8,8,2
421,2.0584373907929834,2.134193046020849,8,8,2
422,2.0584373907929834,2.134193046020849,8,8,2
423,2.0584373907929834,2.134193046020849,8,8,2
424,2.0584373907929834,2.134193046020849,8,8,2
425,2.0584373907929834,2.134193046020849,8,8,2
426,2.0584373907929834,2.134193046020849,8,8,2
427,2.0584373907929834,2.134193046020849,8,8,2
428,2.0584373907929834,2.134193046020849,8,8,2
429,2.0584373907929834,2.134193046020849,8,8,2
430,2.0584373907929834,2.134193046020849,8,8,2
431,2.0584373907929834,2.134193046020849,8,8,2
432,2.0584373907929834,2.134193046020849,8,8,2
433,2.0584373907929834,2.134193046020849,8,8,2
434,2.0584373907929834,2.134193046020849,8,8,2
435,2.0584373907929834,2.134193046020849,8,8,2
436,2.0584373907929834,2.134193046020849,8,8,2
437,2.0584373907929834,2.134193046020849,8,8,2
438,2.0584373907929834,2.134193046020849,8,8,2
439,2.0584373907929834,2.134193046020849,8,8,2
440,2.0584373907929834,2.134193046020849,8,8,2
441,2.0584373907929834,2.134193046020849,8,8,2
442,2.0584373907929834,2.134193046020849,8,8,2
443,2.0584373907929834,2.134193046020849,8,8,2
444,2.0584373907929834,2.134193046020849,8,8,2
445,2.0584373907929834,2.134193046020849,8,8,2
446,2.0584373907929834,2.134193046020849,8,8,2
447,2.0584373907929834,2.134193046020849,8,8,2
448,2.0584373907929834,2.134193046020849,8,8,2
449,2.0584373907929834,2.134193046020849,8,8,2
450,2.0584373907929834,2.134193046020849,8,8,2
451,2.0584373907929834,2.134193046020849,8,8,2
452,2.0584373907929834,2.134193046020849,8,8,2
453,2.0584373907929834,2.134193046020849,8,8,2
454,2.0584373907929834,2.134193046020849,8,8,2
455,2.0584373907929834,2.134193046020849,8,8,2
456,2.0584373907929834,2.134193046020849,8,8,2
457,2.0584373907929834,2.134193046020849,8,8,2
458,2.0584373907929834,2.134193046020849,8,8,2
459,2.0584373907929834,2.134193046020849,8,8,2
460,2.0584373907929834,2.134193046020849,8,8,2
461,2.0584373907929834,2.134193046020849,8,8,2
462,2.0584373907929834,2.134193046020849,8,8,2
463,2.0584373907929834,2.134193046020849,8,8,2
464,2.0584373907929834,2.134193046020849,8,8,2
465,2.0584373907929834,2.134193046020849,8,8,2
466,2.0584373907929834,2.134193046020849,8,8,2
467,2.0584373907929834,2.134193046020849,8,8,2
468,2.0584373907929834,2.134193046020849,8,8,2
469,2.0584373907929834,2.134193046020849,8,8,2
470,2.0584373907929834,2.134193046020849,8,8,2
471,2.0584373907929834,2.134193046020849,8,8,2
472,2.0584373907929834,2.134193046020849,8,8,2
473,2.0584373907929834,2.134193046020849,8,8,2
474,2.0584373907929834,2.134193046020849,8,8,2
475,2.0584373907929834,2.134193046020849,8,8,2
476,2.0584373907929834,2.134193046020849,8,8,2
477,2.0584373907929834,2.134193046020849,8,8,2
478,2.0584373907929834,2.134193046020849,8,8,2
479,2.0584373907929834,2.134193046020849,8,8,2
480,2.0584373907929834,2.134193046020849,8,8,2
481,2.0584373907929834,2.134193046020849,8,8,2
482,2.0584373907929834,2.134193046020849,8,8,2
483,2.0584373907929834,2.134193046020849,8,8,2
484,2.0584373907929834,2.134193046020849,8,8,2
485,2.0584373907929834,2.134193046020849,8,8,2
486,2.0584373907929834,2.134193046020849,8,8,2
487,2.0584373907929834,2.134193046020849,8,8,2
488,2.0584373907929834,2.134193046020849,8,8,2
489,2.0584373907929834,2.134193046020849,8,8,2
490,2.0584373907929834,2.134193046020849,8,8,2
491,2.0584373907929834,2.134193046020849,8,8,2
492,2.0584373907929834,2.134193046020849,8,8,2
493,2.0584373907929834,2.134193046020849,8,8,2
494,2.0584373907929834,2.134193046020849,8,8,2
495,2.0584373907929834,2.134193046020849,8,8,2
496,2.0584373907929834,2.134193046020849,8,8,2
497,2.0584373907929834,2.134193046020849,8,8,2
498,2.0584373907929834,2.134193046020849,8,8,2
499,2.0584373907929834,2.134193046020849,8,8,2
500,2.0584373907929834,2.134193046020849,8,8,2
501,2.0584373907929834,2.134193046020849,8,8,2
502,2.0584373907929834,2.134193046020849,8,8,2
503,2.0584373907929834,2.134193046020849,8,8,2
504,2.0584373907929834,2.134193046020849,8,8,2
505,2.0584373907929834,2.134193046020849,8,8,2
506,2.0584373907929834,2.134193046020849,8,8,2
507,2.0584373907929834,2.134193046020849,8,8,2
508,2.0584373907929834,2.134193046020849,8,8,2
509,2.0584373907929834,2.134193046020849,8,8,2
510,2.0584373907929834,2.134193046020849,8,8,2
511,2.0584373907929834,2.134193046020849,8,8,2
512,2.0584373907929834,2.134193046020849,8,8,2
513,2.0584373907929834,2.134193046020849,8,8,2
514,2.0584373907929834,2.134193046020849,8,8,2
515,2.0584373907929834,2.134193046020849,8,8,2
516,2.0584373907929834,2.134193046020849,8,8,2
517,2.0584373907929834,2.134193046020849,8,8,2
518,2.0584373907929834,2.134193046020849,8,8,2
519,2.0584373907929834,2.134193046020849,8,8,2
520,2.0584373907929834,2.134193046020849,8,8,2
521,2.0584373907929834,2.134193046020849,8,8,2
522,2.0584373907929834,2.134193046020849,8,8,2
523,2.0584373907929834,2.134193046020849,8,8,2
524,2.0584373907929834,2.134193046020849,8,8,2
525,2.0584373907929834,2.134193046020849,8,8,2
526,2.0584373907929834,2.134193046020849,8,8,2
527,2.0584373907929834,2.134193046020849,8,8,2
528,2.0584373907929834,2.134193046020849,8,8,2
529,2.0584373907929834,2.134193046020849,8,8,2
530,2.0584373907929834,2.134193046020849,8,8,2
531,2.0584373907929834,2.134193046020849,8,8,2
532,2.0584373907929834,2.134193046020849,8,8,2
533,2.0584373907929834,2.134193046020849,8,8,2
534,2.0584373907929834,2.134193046020849,8,8,2
535,2.0584373907929834,2.134193046020849,8,8,2
536,2.0584373907929834,2.134193046020849,8,8,2
537,2.0584373907929834,2.134193046020849,8,8,2
538,2.0584373907929834,2.134193046020849,8,8,2
539,2.0584373907929834,2.134193046020849,8,8,2
540,2.0584373907929834,2.134193046020849,8,8,2
541,2.0584373907929834,2.134193046020849,8,8,2
542,2.0584373907929834,2.134193046020849,8,8,2
543,2.0584373907929834,2.134193046020849,8,8,2
544,2.0584373907929834,2.134193046020849,8,8,2
545,2.0584373907929834,2.134193046020849,8,8,2
546,2.0584373907929834,2.134193046020849,8,8,2
547,2.0584373907929834,2.134193046020849,8,8,2
548,2.0584373907929834,2.134193046020849,8,8,2
549,2.0584373907929834,2.134193046020849,8,8,2
550,2.0584373907929834,2.134193046020849,8,8,2
551,2.0584373907929834,2.134193046020849,8,8,2
552,2.0584373907929834,2.134193046020849,8,8,2
553,2.0584373907929834,2.134193046020849,8,8,2
